Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,BioSampleModel,tissue,dev_stage,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Cultivar,BIOMATERIAL_PROVIDER,isolate,lat_lon,Collection_Date,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,sample_name,Submitter_Id,external_id,INSDC_last_update,ENA_first_public,common_name,INSDC_first_public,INSDC_center_alias,ENA_last_update,Ecotype,collected_by,AGE,replicate,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,SEQUENCING_CENTER (run),strain,HOST,isolation_source,sample_type,scientific_name,Depth,elev,management,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),altitude,environment_(biome),environment_(feature),environment_(material),investigation_type,miscellaneous_environmental_package,project_name,Sequencing_method,biotic_relationship,ENA-LAST-UPDATE,estimated_size,num_replicons,variety,ENA-FIRST-PUBLIC,subspecies,genotype,ref_biomaterial,env_biome,Specimen_voucher,env_feature,env_material,ploidy,propagation,sub_species,collectorNo,culture-collection,host_tissue_sampled,library_preparation_date (exp),plant_developmental_stage,plant_growth_medium,plant_structure,chem_administration,culture_collection,ENA-STATUS-ID (exp),ENA-STATUS-ID (run),identified_by,lab_host,passage_history,serotype,Serovar,sex,type-material,collection_method,growth_med,host_description,Host_disease,Other_strain_designation,pathotype,plant_body_site,provider,samp_collect_device,samp_mat_process,source_material_id,specific_host,specimen_category,subgroup,subtype,Temp,trophic_level,uFORGE_Sample_ID,alias,bio_material,geographic_location_(altitude),geographical_origin,height_or_length,isolation_and_growth_condition,lat_lEn,mating_type,organism_common_name,population,samp_size,treatment
SRR6022468,WGS,PRJNA401643,SAMN07608200,TEXAS A&M UNIVERSITY,public,SRX3173316,Illumina HiSeq 2000,T.04830_14CO019,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO019,SRP117161,71,144865498,104598553,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04830_14CO019,CATIE,,7.10 N 35.18 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022469,WGS,PRJNA401643,SAMN07608199,TEXAS A&M UNIVERSITY,public,SRX3173315,Illumina HiSeq 2000,T.04829_14CO018,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO018,SRP117161,72,111269281,79547048,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04829_14CO018,CATIE,,7.10 N 35.18 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022470,WGS,PRJNA401643,SAMN07608202,TEXAS A&M UNIVERSITY,public,SRX3173314,Illumina HiSeq 2000,T.04836_14CO021,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO021,SRP117161,72,109846572,75942775,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04836_14CO021,CATIE,,7.10 N 35.18 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022471,WGS,PRJNA401643,SAMN07608201,TEXAS A&M UNIVERSITY,public,SRX3173313,Illumina HiSeq 2000,T.04831_14CO020,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO020,SRP117161,71,163487293,118528646,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04831_14CO020,CATIE,,7.10 N 35.18 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022472,WGS,PRJNA401643,SAMN07608203,TEXAS A&M UNIVERSITY,public,SRX3173311,Illumina HiSeq 2000,T.04837_14CO022,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO022,SRP117161,72,187862904,135353886,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04837_14CO022,CATIE,,7.10 N 35.18 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022473,WGS,PRJNA401643,SAMN07608478,TEXAS A&M UNIVERSITY,public,SRX3173310,Illumina HiSeq 2000,T.16740_14CO316,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO316,SRP117161,68,268919496,191590492,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2017-09-08T16:08:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.16740_14CO316,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022474,WGS,PRJNA401643,SAMN07608205,TEXAS A&M UNIVERSITY,public,SRX3173309,Illumina HiSeq 2000,T.04839_14CO024,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO024,SRP117161,70,117072789,85182876,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04839_14CO024,CATIE,,7.10 N 35.18 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022475,WGS,PRJNA401643,SAMN07608204,TEXAS A&M UNIVERSITY,public,SRX3173312,Illumina HiSeq 2000,T.04838_14CO023,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO023,SRP117161,69,4209124,3176370,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04838_14CO023,CATIE,,7.10 N 35.18 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022476,WGS,PRJNA401643,SAMN07608426,TEXAS A&M UNIVERSITY,public,SRX3173308,Illumina HiSeq 2000,T.02747_14CO247,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO247,SRP117161,71,134564812,94239480,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Kenya,Africa,Kenya,T.02747_14CO247,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022477,WGS,PRJNA401643,SAMN07608546,TEXAS A&M UNIVERSITY,public,SRX3173307,Illumina HiSeq 2000,T.16705_14CO409,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO409,SRP117161,68,104499385,71629845,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.16705_14CO409,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022478,WGS,PRJNA401643,SAMN07608545,TEXAS A&M UNIVERSITY,public,SRX3173306,Illumina HiSeq 2000,T.16690_14CO408,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO408,SRP117161,69,124016495,84270299,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.16690_14CO408,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022479,WGS,PRJNA401643,SAMN07608542,TEXAS A&M UNIVERSITY,public,SRX3173305,Illumina HiSeq 2000,T.04060_14CO405,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO405,SRP117161,69,195398583,135482535,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2017-09-08T16:08:00Z,1,Plant,Leaf,not collected,Reunion,Africa,Reunion,T.04060_14CO405,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022480,WGS,PRJNA401643,SAMN07608544,TEXAS A&M UNIVERSITY,public,SRX3173303,Illumina HiSeq 2000,T.04832_14CO407,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO407,SRP117161,68,161179080,111725258,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04832_14CO407,CATIE,,7.10 N 35.18 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022481,WGS,PRJNA401643,SAMN07608543,TEXAS A&M UNIVERSITY,public,SRX3173302,Illumina HiSeq 2000,T.04810_14CO406,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO406,SRP117161,68,78056446,54162508,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04810_14CO406,CATIE,,7.15 N 36.13 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022482,WGS,PRJNA401643,SAMN07608538,TEXAS A&M UNIVERSITY,public,SRX3173301,Illumina HiSeq 2000,T.03761_14CO401,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO401,SRP117161,67,46560945,31178981,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.03761_14CO401,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022483,WGS,PRJNA401643,SAMN07608541,TEXAS A&M UNIVERSITY,public,SRX3173304,Illumina HiSeq 2000,T.04059_14CO404,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO404,SRP117161,68,85890931,59126476,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Reunion,Africa,Reunion,T.04059_14CO404,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022484,WGS,PRJNA401643,SAMN07608537,TEXAS A&M UNIVERSITY,public,SRX3173300,Illumina HiSeq 2000,T.03677_14CO400,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO400,SRP117161,67,120909992,84373958,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.03677_14CO400,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022485,WGS,PRJNA401643,SAMN07608540,TEXAS A&M UNIVERSITY,public,SRX3173299,Illumina HiSeq 2000,T.04007_14CO403,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO403,SRP117161,65,69790741,48674140,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04007_14CO403,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022486,WGS,PRJNA401643,SAMN07608539,TEXAS A&M UNIVERSITY,public,SRX3173298,Illumina HiSeq 2000,T.03786_14CO402,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO402,SRP117161,68,92971139,64280565,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Madagascar,Africa,Madagascar,T.03786_14CO402,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022487,WGS,PRJNA401643,SAMN07608441,TEXAS A&M UNIVERSITY,public,SRX3173297,Illumina HiSeq 2000,T.02917_14CO262,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO262,SRP117161,69,86064816,60364463,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,uncalculated,uncalculated,Republic of the Congo,T.02917_14CO262,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022488,WGS,PRJNA401643,SAMN07608443,TEXAS A&M UNIVERSITY,public,SRX3173295,Illumina HiSeq 2000,T.02919_14CO264,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO264,SRP117161,71,252498650,175876377,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2017-09-08T16:08:00Z,1,Plant,Leaf,not collected,uncalculated,uncalculated,Republic of the Congo,T.02919_14CO264,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022489,WGS,PRJNA401643,SAMN07608444,TEXAS A&M UNIVERSITY,public,SRX3173294,Illumina HiSeq 2000,T.02920_14CO265,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO265,SRP117161,69,174711743,124024342,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2017-09-08T16:08:00Z,1,Plant,Leaf,not collected,uncalculated,uncalculated,Republic of the Congo,T.02920_14CO265,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022490,WGS,PRJNA401643,SAMN07608437,TEXAS A&M UNIVERSITY,public,SRX3173293,Illumina HiSeq 2000,T.02758_14CO258,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO258,SRP117161,71,219873642,155166270,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2017-09-08T16:08:00Z,1,Plant,Leaf,not collected,Sudan,Africa,Sudan,T.02758_14CO258,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022491,WGS,PRJNA401643,SAMN07608442,TEXAS A&M UNIVERSITY,public,SRX3173296,Illumina HiSeq 2000,T.02918_14CO263,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO263,SRP117161,70,45146182,32468277,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,uncalculated,uncalculated,Republic of the Congo,T.02918_14CO263,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022492,WGS,PRJNA401643,SAMN07608438,TEXAS A&M UNIVERSITY,public,SRX3173292,Illumina HiSeq 2000,T.02760_14CO259,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO259,SRP117161,71,242758017,170467625,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2017-09-08T16:08:00Z,1,Plant,Leaf,not collected,India,Asia,India,T.02760_14CO259,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022493,WGS,PRJNA401643,SAMN07608439,TEXAS A&M UNIVERSITY,public,SRX3173291,Illumina HiSeq 2000,T.02914_14CO260,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO260,SRP117161,71,224165803,155009970,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2017-09-08T16:08:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.02914_14CO260,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022494,WGS,PRJNA401643,SAMN07608440,TEXAS A&M UNIVERSITY,public,SRX3173290,Illumina HiSeq 2000,T.02915_14CO261,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO261,SRP117161,69,85183602,61405459,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.02915_14CO261,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022495,WGS,PRJNA401643,SAMN07608445,TEXAS A&M UNIVERSITY,public,SRX3173289,Illumina HiSeq 2000,T.02921_14CO266,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO266,SRP117161,71,197314589,137296616,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2017-09-08T16:08:00Z,1,Plant,Leaf,not collected,uncalculated,uncalculated,Republic of the Congo,T.02921_14CO266,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022496,WGS,PRJNA401643,SAMN07608417,TEXAS A&M UNIVERSITY,public,SRX3173287,Illumina HiSeq 2000,T.02731_14CO238,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO238,SRP117161,69,44932094,31832960,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.02731_14CO238,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022497,WGS,PRJNA401643,SAMN07608418,TEXAS A&M UNIVERSITY,public,SRX3173286,Illumina HiSeq 2000,T.02733_14CO239,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO239,SRP117161,70,90826077,64048304,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Kenya,Africa,Kenya,T.02733_14CO239,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022498,WGS,PRJNA401643,SAMN07608645,TEXAS A&M UNIVERSITY,public,SRX3173285,Illumina HiSeq 2000,T.04498_14CO565,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO565,SRP117161,74,69391017,47787862,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04498_14CO565,CATIE,,7.57 N 36.48 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022499,WGS,PRJNA401643,SAMN07608446,TEXAS A&M UNIVERSITY,public,SRX3173288,Illumina HiSeq 2000,T.02922_14CO267,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO267,SRP117161,69,292760730,208437937,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2017-09-08T16:09:00Z,1,Plant,Leaf,not collected,uncalculated,uncalculated,Republic of the Congo,T.02922_14CO267,CATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022500,WGS,PRJNA401643,SAMN07608646,TEXAS A&M UNIVERSITY,public,SRX3173284,Illumina HiSeq 2000,T.04499_14CO566,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO566,SRP117161,70,79066848,55206131,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04499_14CO566,CATIE,,7.57 N 36.48 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022501,WGS,PRJNA401643,SAMN07608643,TEXAS A&M UNIVERSITY,public,SRX3173283,Illumina HiSeq 2000,T.04496_14CO563,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO563,SRP117161,71,92094555,63244631,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2017-09-08T16:07:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04496_14CO563,CATIE,,7.57 N 36.48 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6022502,WGS,PRJNA401643,SAMN07608644,TEXAS A&M UNIVERSITY,public,SRX3173282,Illumina HiSeq 2000,T.04497_14CO564,SINGLE,Restriction Digest,GENOMIC,Coffea arabica,ILLUMINA,2019-10-01T00:00:00Z,14CO564,SRP117161,72,133279695,88988424,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2017-09-08T16:08:00Z,1,Plant,Leaf,not collected,Ethiopia,Africa,Ethiopia,T.04497_14CO564,CATIE,,7.57 N 36.48 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
